diseases,shortness of breath,sharp chest pain,dizziness,cough,skin swelling,leg pain,sharp abdominal pain,vomiting,headache,nausea
pilonidal cyst,0,0,0,0,1,0,0,0,0,0
pilonidal cyst,0,0,0,0,1,0,0,0,0,0
pilonidal cyst,0,0,0,0,1,0,0,0,0,0
pilonidal cyst,0,0,0,0,1,0,0,0,0,0
pinworm infection,0,0,0,0,0,0,1,0,0,0
pinworm infection,0,0,0,0,0,0,1,0,0,0
pinworm infection,0,0,0,0,0,0,0,0,0,0
pinworm infection,0,0,0,0,0,0,1,0,0,0
pinworm infection,0,0,0,0,0,0,0,0,0,0
pinworm infection,0,0,0,0,0,0,0,0,0,0
pinworm infection,0,0,0,0,0,0,1,0,0,0
pinworm infection,0,0,0,0,0,0,1,0,0,0
pinworm infection,0,0,0,0,0,0,0,0,0,0
pinworm infection,0,0,0,0,0,0,0,0,0,0
pinworm infection,0,0,0,0,0,0,1,0,0,0
pinworm infection,0,0,0,0,0,0,1,0,0,0
pinworm infection,0,0,0,0,0,0,0,0,0,0
pinworm infection,0,0,0,0,0,0,1,0,0,0
pinworm infection,0,0,0,0,0,0,1,0,0,0
pinworm infection,0,0,0,0,0,0,1,0,0,0
pinworm infection,0,0,0,0,0,0,1,0,0,0
pinworm infection,0,0,0,0,0,0,0,0,0,0
pinworm infection,0,0,0,0,0,0,1,0,0,0
pinworm infection,0,0,0,0,0,0,1,0,0,0
pinworm infection,0,0,0,0,0,0,0,0,0,0
pinworm infection,0,0,0,0,0,0,0,0,0,0
pinworm infection,0,0,0,0,0,0,0,0,0,0
pinworm infection,0,0,0,0,0,0,1,0,0,0
pinworm infection,0,0,0,0,0,0,0,0,0,0
pinworm infection,0,0,0,0,0,0,1,0,0,0
pinworm infection,0,0,0,0,0,0,0,0,0,0
pinworm infection,0,0,0,0,0,0,1,0,0,0
pinworm infection,0,0,0,0,0,0,0,0,0,0
pinworm infection,0,0,0,0,0,0,1,0,0,0
pinworm infection,0,0,0,0,0,0,1,0,0,0
pinworm infection,0,0,0,0,0,0,0,0,0,0
pinworm infection,0,0,0,0,0,0,1,0,0,0
pinworm infection,0,0,0,0,0,0,0,0,0,0
pinworm infection,0,0,0,0,0,0,0,0,0,0
pinworm infection,0,0,0,0,0,0,1,0,0,0
pinworm infection,0,0,0,0,0,0,1,0,0,0
pinworm infection,0,0,0,0,0,0,0,0,0,0
pinworm infection,0,0,0,0,0,0,0,0,0,0
pinworm infection,0,0,0,0,0,0,1,0,0,0
pinworm infection,0,0,0,0,0,0,1,0,0,0
pinworm infection,0,0,0,0,0,0,1,0,0,0
pinworm infection,0,0,0,0,0,0,1,0,0,0
pinworm infection,0,0,0,0,0,0,1,0,0,0
pinworm infection,0,0,0,0,0,0,1,0,0,0
pinworm infection,0,0,0,0,0,0,0,0,0,0
pinworm infection,0,0,0,0,0,0,1,0,0,0
pinworm infection,0,0,0,0,0,0,0,0,0,0
pinworm infection,0,0,0,0,0,0,0,0,0,0
pinworm infection,0,0,0,0,0,0,0,0,0,0
pityriasis rosea,0,0,0,0,1,0,0,0,0,0
pityriasis rosea,0,0,0,0,0,0,0,0,0,0
pityriasis rosea,0,0,0,0,1,0,0,0,0,0
pityriasis rosea,0,0,0,0,1,0,0,0,0,0
pityriasis rosea,0,0,0,0,0,0,0,0,0,0
pityriasis rosea,0,0,0,0,0,0,0,0,0,0
pityriasis rosea,0,0,0,0,1,0,0,0,0,0
pityriasis rosea,0,0,0,0,1,0,0,0,0,0
pityriasis rosea,0,0,0,0,1,0,0,0,0,0
pityriasis rosea,0,0,0,0,1,0,0,0,0,0
pityriasis rosea,0,0,0,0,1,0,0,0,0,0
pityriasis rosea,0,0,0,0,1,0,0,0,0,0
pityriasis rosea,0,0,0,0,0,0,0,0,0,0
pityriasis rosea,0,0,0,0,1,0,0,0,0,0
pityriasis rosea,0,0,0,0,0,0,0,0,0,0
pityriasis rosea,0,0,0,0,1,0,0,0,0,0
pityriasis rosea,0,0,0,0,0,0,0,0,0,0
pityriasis rosea,0,0,0,0,1,0,0,0,0,0
pityriasis rosea,0,0,0,0,0,0,0,0,0,0
pityriasis rosea,0,0,0,0,1,0,0,0,0,0
pityriasis rosea,0,0,0,0,0,0,0,0,0,0
pityriasis rosea,0,0,0,0,1,0,0,0,0,0
pityriasis rosea,0,0,0,0,0,0,0,0,0,0
pityriasis rosea,0,0,0,0,0,0,0,0,0,0
pityriasis rosea,0,0,0,0,1,0,0,0,0,0
pityriasis rosea,0,0,0,0,0,0,0,0,0,0
pityriasis rosea,0,0,0,0,1,0,0,0,0,0
pityriasis rosea,0,0,0,0,1,0,0,0,0,0
pityriasis rosea,0,0,0,0,1,0,0,0,0,0
pityriasis rosea,0,0,0,0,1,0,0,0,0,0
pityriasis rosea,0,0,0,0,1,0,0,0,0,0
pityriasis rosea,0,0,0,0,1,0,0,0,0,0
pityriasis rosea,0,0,0,0,1,0,0,0,0,0
pityriasis rosea,0,0,0,0,1,0,0,0,0,0
pityriasis rosea,0,0,0,0,0,0,0,0,0,0
pityriasis rosea,0,0,0,0,0,0,0,0,0,0
pityriasis rosea,0,0,0,0,1,0,0,0,0,0
pityriasis rosea,0,0,0,0,0,0,0,0,0,0
pityriasis rosea,0,0,0,0,1,0,0,0,0,0
pityriasis rosea,0,0,0,0,0,0,0,0,0,0
pityriasis rosea,0,0,0,0,0,0,0,0,0,0
pityriasis rosea,0,0,0,0,0,0,0,0,0,0
pityriasis rosea,0,0,0,0,0,0,0,0,0,0
pityriasis rosea,0,0,0,0,0,0,0,0,0,0
pityriasis rosea,0,0,0,0,1,0,0,0,0,0
pityriasis rosea,0,0,0,0,0,0,0,0,0,0
pityriasis rosea,0,0,0,0,0,0,0,0,0,0
pityriasis rosea,0,0,0,0,1,0,0,0,0,0
pityriasis rosea,0,0,0,0,0,0,0,0,0,0
pityriasis rosea,0,0,0,0,0,0,0,0,0,0
plantar fasciitis,0,0,0,0,0,0,0,0,0,0
plantar fasciitis,0,0,0,0,0,0,0,0,0,0
plantar fasciitis,0,0,0,0,0,0,0,0,0,0
plantar fasciitis,0,0,0,0,0,0,0,0,0,0
plantar fasciitis,0,0,0,0,0,0,0,0,0,0
plantar fasciitis,0,0,0,0,0,0,0,0,0,0
plantar fasciitis,0,0,0,0,0,0,0,0,0,0
plantar fasciitis,0,0,0,0,0,0,0,0,0,0
plantar fasciitis,0,0,0,0,0,0,0,0,0,0
plantar fasciitis,0,0,0,0,0,0,0,0,0,0
plantar fasciitis,0,0,0,0,0,0,0,0,0,0
plantar fasciitis,0,0,0,0,0,0,0,0,0,0
plantar fasciitis,0,0,0,0,0,0,0,0,0,0
plantar fasciitis,0,0,0,0,0,0,0,0,0,0
plantar fasciitis,0,0,0,0,0,0,0,0,0,0
plantar fasciitis,0,0,0,0,0,0,0,0,0,0
plantar fasciitis,0,0,0,0,0,0,0,0,0,0
plantar fasciitis,0,0,0,0,0,0,0,0,0,0
plantar fasciitis,0,0,0,0,0,0,0,0,0,0
plantar fasciitis,0,0,0,0,0,0,0,0,0,0
plantar fasciitis,0,0,0,0,0,0,0,0,0,0
plantar fasciitis,0,0,0,0,0,0,0,0,0,0
plantar fasciitis,0,0,0,0,0,0,0,0,0,0
plantar fasciitis,0,0,0,0,0,0,0,0,0,0
plantar fasciitis,0,0,0,0,0,0,0,0,0,0
plantar fasciitis,0,0,0,0,0,0,0,0,0,0
plantar fasciitis,0,0,0,0,0,0,0,0,0,0
plantar fasciitis,0,0,0,0,0,0,0,0,0,0
plantar fasciitis,0,0,0,0,0,0,0,0,0,0
plantar fasciitis,0,0,0,0,0,0,0,0,0,0
plantar fasciitis,0,0,0,0,0,0,0,0,0,0
plantar fasciitis,0,0,0,0,0,0,0,0,0,0
plantar fasciitis,0,0,0,0,0,0,0,0,0,0
plantar fasciitis,0,0,0,0,0,0,0,0,0,0
plantar fasciitis,0,0,0,0,0,0,0,0,0,0
plantar fasciitis,0,0,0,0,0,0,0,0,0,0
plantar fasciitis,0,0,0,0,0,0,0,0,0,0
plantar fasciitis,0,0,0,0,0,0,0,0,0,0
plantar fasciitis,0,0,0,0,0,0,0,0,0,0
plantar fasciitis,0,0,0,0,0,0,0,0,0,0
plantar fasciitis,0,0,0,0,0,0,0,0,0,0
plantar fasciitis,0,0,0,0,0,0,0,0,0,0
plantar fasciitis,0,0,0,0,0,0,0,0,0,0
plantar fasciitis,0,0,0,0,0,0,0,0,0,0
plantar fasciitis,0,0,0,0,0,0,0,0,0,0
plantar fasciitis,0,0,0,0,0,0,0,0,0,0
plantar fasciitis,0,0,0,0,0,0,0,0,0,0
plantar fasciitis,0,0,0,0,0,0,0,0,0,0
plantar fasciitis,0,0,0,0,0,0,0,0,0,0
plantar fasciitis,0,0,0,0,0,0,0,0,0,0
pleural effusion,0,1,0,0,0,0,1,0,0,0
pleural effusion,0,0,0,1,0,0,0,0,0,0
pleural effusion,0,0,0,1,0,0,0,0,0,0
pleural effusion,1,1,0,1,0,0,1,0,0,0
pleural effusion,1,1,0,1,0,0,0,0,0,0
pleural effusion,1,0,0,1,0,0,1,0,0,0
pleural effusion,0,1,0,0,0,0,1,0,0,0
pleural effusion,0,1,0,1,0,0,0,0,0,0
pleural effusion,1,0,0,1,0,0,1,0,0,0
pleural effusion,0,1,0,0,0,0,1,0,0,0
pleural effusion,1,1,0,0,0,0,1,0,0,0
pleural effusion,0,1,0,0,0,0,1,0,0,0
pleural effusion,0,0,0,0,0,0,1,0,0,0
pleural effusion,0,1,0,0,0,0,0,0,0,0
pleural effusion,0,0,0,0,0,0,1,0,0,0
pleural effusion,0,1,0,0,0,0,1,0,0,0
pleural effusion,0,1,0,1,0,0,1,0,0,0
pleural effusion,1,1,0,1,0,0,1,0,0,0
pleural effusion,1,0,0,1,0,0,0,0,0,0
pleural effusion,1,1,0,1,0,0,0,0,0,0
pleural effusion,0,0,0,0,0,0,1,0,0,0
pleural effusion,1,1,0,1,0,0,1,0,0,0
pleural effusion,0,0,0,0,0,0,1,0,0,0
pleural effusion,0,1,0,0,0,0,1,0,0,0
pleural effusion,0,1,0,1,0,0,1,0,0,0
pleural effusion,0,0,0,0,0,0,1,0,0,0
pleural effusion,0,1,0,0,0,0,1,0,0,0
pleural effusion,1,1,0,1,0,0,1,0,0,0
pleural effusion,1,0,0,0,0,0,0,0,0,0
pleural effusion,0,1,0,0,0,0,1,0,0,0
pleural effusion,1,0,0,0,0,0,0,0,0,0
pleural effusion,1,0,0,0,0,0,0,0,0,0
pleural effusion,0,1,0,0,0,0,1,0,0,0
pleural effusion,0,0,0,0,0,0,1,0,0,0
pleural effusion,0,0,0,0,0,0,1,0,0,0
pleural effusion,0,0,0,0,0,0,1,0,0,0
pleural effusion,1,0,0,1,0,0,1,0,0,0
pleural effusion,0,1,0,1,0,0,1,0,0,0
pleural effusion,1,0,0,0,0,0,0,0,0,0
pleural effusion,0,0,0,0,0,0,1,0,0,0
pleural effusion,1,1,0,0,0,0,1,0,0,0
pleural effusion,1,0,0,1,0,0,1,0,0,0
pleural effusion,0,1,0,0,0,0,1,0,0,0
pleural effusion,0,0,0,1,0,0,1,0,0,0
pleural effusion,1,0,0,1,0,0,0,0,0,0
pleural effusion,0,0,0,0,0,0,1,0,0,0
pleural effusion,1,1,0,0,0,0,1,0,0,0
pleural effusion,0,0,0,1,0,0,0,0,0,0
pleural effusion,1,0,0,0,0,0,1,0,0,0
pleural effusion,1,0,0,1,0,0,1,0,0,0
pneumonia,1,1,0,1,0,0,0,0,0,0
pneumonia,1,0,0,0,0,0,0,0,0,0
pneumonia,1,1,0,0,0,0,0,0,0,0
pneumonia,0,1,0,1,0,0,0,1,0,0
pneumonia,1,1,0,1,0,0,0,1,0,0
pneumonia,1,0,0,0,0,0,0,0,0,0
pneumonia,0,1,0,1,0,0,0,1,0,0
pneumonia,0,0,0,1,0,0,0,0,0,0
pneumonia,0,1,0,0,0,0,0,0,0,0
pneumonia,1,1,0,1,0,0,0,0,0,0
pneumonia,1,0,0,0,0,0,0,1,0,0
pneumonia,0,1,0,1,0,0,0,1,0,0
pneumonia,0,0,0,0,0,0,0,1,0,0
pneumonia,0,1,0,1,0,0,0,1,0,0
pneumonia,0,0,0,0,0,0,0,0,0,0
pneumonia,0,0,0,0,0,0,0,0,0,0
pneumonia,1,0,0,1,0,0,0,0,0,0
pneumonia,0,0,0,0,0,0,0,1,0,0
pneumonia,1,0,0,0,0,0,0,1,0,0
pneumonia,1,0,0,0,0,0,0,1,0,0
pneumonia,0,1,0,0,0,0,0,1,0,0
pneumonia,1,0,0,1,0,0,0,0,0,0
pneumonia,1,0,0,0,0,0,0,1,0,0
pneumonia,1,0,0,0,0,0,0,0,0,0
pneumonia,1,1,0,1,0,0,0,1,0,0
pneumonia,0,1,0,1,0,0,0,0,0,0
pneumonia,0,1,0,1,0,0,0,1,0,0
pneumonia,0,1,0,0,0,0,0,1,0,0
pneumonia,1,1,0,1,0,0,0,0,0,0
pneumonia,1,0,0,1,0,0,0,0,0,0
pneumonia,0,0,0,0,0,0,0,0,0,0
pneumonia,0,0,0,0,0,0,0,1,0,0
pneumonia,0,0,0,0,0,0,0,1,0,0
pneumonia,1,0,0,1,0,0,0,1,0,0
pneumonia,0,1,0,0,0,0,0,0,0,0
pneumonia,0,0,0,1,0,0,0,0,0,0
pneumonia,0,0,0,1,0,0,0,1,0,0
pneumonia,0,1,0,1,0,0,0,0,0,0
pneumonia,0,1,0,0,0,0,0,1,0,0
pneumonia,0,1,0,0,0,0,0,0,0,0
pneumonia,1,0,0,1,0,0,0,0,0,0
pneumonia,1,0,0,1,0,0,0,1,0,0
pneumonia,0,1,0,0,0,0,0,1,0,0
pneumonia,0,1,0,0,0,0,0,1,0,0
pneumonia,0,0,0,0,0,0,0,1,0,0
pneumonia,0,0,0,1,0,0,0,1,0,0
pneumonia,0,0,0,1,0,0,0,1,0,0
pneumonia,0,1,0,1,0,0,0,1,0,0
pneumonia,0,0,0,1,0,0,0,0,0,0
pneumonia,1,1,0,1,0,0,0,1,0,0
pneumothorax,0,1,0,1,0,0,0,0,0,0
pneumothorax,0,0,0,0,0,0,0,0,0,0
pneumothorax,1,0,0,0,0,0,0,0,0,0
pneumothorax,0,1,0,0,0,0,0,0,0,0
pneumothorax,1,1,0,0,0,0,0,0,0,0
pneumothorax,0,1,0,1,0,0,0,0,0,0
pneumothorax,0,0,0,1,0,0,0,0,0,0
pneumothorax,0,1,0,1,0,0,0,0,0,0
pneumothorax,0,0,0,1,0,0,0,0,0,0
pneumothorax,1,1,0,1,0,0,0,0,0,0
pneumothorax,1,0,0,0,0,0,0,0,0,0
pneumothorax,1,1,0,0,0,0,0,0,0,0
pneumothorax,0,1,0,0,0,0,0,0,0,0
pneumothorax,1,1,0,0,0,0,0,0,0,0
pneumothorax,1,0,0,1,0,0,0,0,0,0
pneumothorax,0,1,0,1,0,0,0,0,0,0
pneumothorax,0,0,0,0,0,0,0,0,0,0
pneumothorax,1,1,0,0,0,0,0,0,0,0
pneumothorax,1,0,0,0,0,0,0,0,0,0
pneumothorax,1,0,0,1,0,0,0,0,0,0
pneumothorax,1,0,0,1,0,0,0,0,0,0
pneumothorax,1,0,0,1,0,0,0,0,0,0
pneumothorax,1,1,0,1,0,0,0,0,0,0
pneumothorax,0,1,0,1,0,0,0,0,0,0
pneumothorax,0,0,0,1,0,0,0,0,0,0
pneumothorax,0,1,0,1,0,0,0,0,0,0
pneumothorax,0,1,0,1,0,0,0,0,0,0
pneumothorax,1,1,0,0,0,0,0,0,0,0
pneumothorax,1,1,0,0,0,0,0,0,0,0
pneumothorax,0,1,0,0,0,0,0,0,0,0
pneumothorax,1,1,0,1,0,0,0,0,0,0
pneumothorax,1,0,0,1,0,0,0,0,0,0
pneumothorax,1,1,0,0,0,0,0,0,0,0
pneumothorax,0,0,0,0,0,0,0,0,0,0
pneumothorax,1,0,0,1,0,0,0,0,0,0
pneumothorax,1,1,0,1,0,0,0,0,0,0
pneumothorax,1,0,0,1,0,0,0,0,0,0
pneumothorax,1,1,0,0,0,0,0,0,0,0
pneumothorax,0,1,0,1,0,0,0,0,0,0
pneumothorax,1,1,0,1,0,0,0,0,0,0
pneumothorax,1,0,0,0,0,0,0,0,0,0
pneumothorax,1,0,0,1,0,0,0,0,0,0
pneumothorax,1,0,0,1,0,0,0,0,0,0
pneumothorax,1,1,0,0,0,0,0,0,0,0
pneumothorax,0,0,0,0,0,0,0,0,0,0
pneumothorax,1,0,0,0,0,0,0,0,0,0
pneumothorax,1,0,0,0,0,0,0,0,0,0
pneumothorax,1,0,0,0,0,0,0,0,0,0
pneumothorax,1,0,0,0,0,0,0,0,0,0
pneumothorax,0,1,0,1,0,0,0,0,0,0
poisoning due to analgesics,0,0,0,0,1,0,0,0,0,0
poisoning due to analgesics,0,0,0,0,1,0,0,0,0,0
poisoning due to analgesics,0,0,0,0,1,0,0,1,0,0
poisoning due to analgesics,0,0,0,0,1,0,0,1,0,0
poisoning due to analgesics,0,0,0,0,0,0,0,1,0,0
poisoning due to analgesics,0,0,0,0,1,0,0,1,0,0
poisoning due to analgesics,0,0,0,0,1,0,0,1,0,0
poisoning due to analgesics,0,0,0,0,1,0,0,0,0,0
poisoning due to analgesics,0,0,0,0,1,0,0,0,0,0
poisoning due to analgesics,0,0,0,0,1,0,0,1,0,0
poisoning due to analgesics,0,0,0,0,1,0,0,0,0,0
poisoning due to analgesics,0,0,0,0,1,0,0,0,0,0
poisoning due to analgesics,0,0,0,0,0,0,0,1,0,0
poisoning due to analgesics,0,0,0,0,1,0,0,1,0,0
poisoning due to analgesics,0,0,0,0,1,0,0,1,0,0
poisoning due to analgesics,0,0,0,0,1,0,0,1,0,0
poisoning due to analgesics,0,0,0,0,1,0,0,0,0,0
poisoning due to analgesics,0,0,0,0,1,0,0,0,0,0
poisoning due to analgesics,0,0,0,0,1,0,0,0,0,0
poisoning due to analgesics,0,0,0,0,1,0,0,1,0,0
poisoning due to analgesics,0,0,0,0,1,0,0,1,0,0
poisoning due to analgesics,0,0,0,0,1,0,0,1,0,0
poisoning due to analgesics,0,0,0,0,0,0,0,1,0,0
poisoning due to analgesics,0,0,0,0,1,0,0,1,0,0
poisoning due to analgesics,0,0,0,0,1,0,0,1,0,0
poisoning due to analgesics,0,0,0,0,1,0,0,1,0,0
poisoning due to analgesics,0,0,0,0,1,0,0,0,0,0
poisoning due to analgesics,0,0,0,0,1,0,0,1,0,0
poisoning due to analgesics,0,0,0,0,1,0,0,0,0,0
poisoning due to analgesics,0,0,0,0,1,0,0,0,0,0
poisoning due to analgesics,0,0,0,0,1,0,0,0,0,0
poisoning due to analgesics,0,0,0,0,1,0,0,0,0,0
poisoning due to analgesics,0,0,0,0,1,0,0,1,0,0
poisoning due to analgesics,0,0,0,0,1,0,0,1,0,0
poisoning due to analgesics,0,0,0,0,1,0,0,0,0,0
poisoning due to analgesics,0,0,0,0,1,0,0,1,0,0
poisoning due to analgesics,0,0,0,0,1,0,0,1,0,0
poisoning due to analgesics,0,0,0,0,0,0,0,0,0,0
poisoning due to analgesics,0,0,0,0,1,0,0,1,0,0
poisoning due to analgesics,0,0,0,0,1,0,0,0,0,0
poisoning due to analgesics,0,0,0,0,1,0,0,0,0,0
poisoning due to analgesics,0,0,0,0,1,0,0,0,0,0
poisoning due to analgesics,0,0,0,0,1,0,0,1,0,0
poisoning due to analgesics,0,0,0,0,1,0,0,1,0,0
poisoning due to analgesics,0,0,0,0,1,0,0,0,0,0
poisoning due to analgesics,0,0,0,0,1,0,0,0,0,0
poisoning due to analgesics,0,0,0,0,1,0,0,0,0,0
poisoning due to analgesics,0,0,0,0,1,0,0,0,0,0
poisoning due to analgesics,0,0,0,0,1,0,0,1,0,0
poisoning due to analgesics,0,0,0,0,1,0,0,1,0,0
poisoning due to antimicrobial drugs,1,0,0,0,0,0,0,0,0,0
poisoning due to antimicrobial drugs,1,0,0,0,0,0,0,0,0,0
poisoning due to antimicrobial drugs,0,0,0,0,0,0,0,0,0,0
poisoning due to antimicrobial drugs,1,0,0,0,0,0,0,0,0,0
poisoning due to antimicrobial drugs,1,0,0,0,0,0,0,0,0,0
poisoning due to antimicrobial drugs,1,0,0,0,0,0,0,0,0,0
poisoning due to antimicrobial drugs,1,0,0,0,0,0,0,0,0,0
poisoning due to antimicrobial drugs,1,0,0,0,0,0,0,0,0,0
poisoning due to antimicrobial drugs,1,0,0,0,0,0,0,0,0,0
poisoning due to antimicrobial drugs,1,0,0,0,0,0,0,0,0,0
poisoning due to antimicrobial drugs,1,0,0,0,0,0,0,0,0,0
poisoning due to antimicrobial drugs,1,0,0,0,0,0,0,0,0,0
poisoning due to antimicrobial drugs,1,0,0,0,0,0,0,0,0,0
poisoning due to antimicrobial drugs,1,0,0,0,0,0,0,0,0,0
poisoning due to antimicrobial drugs,1,0,0,0,0,0,0,0,0,0
poisoning due to antimicrobial drugs,0,0,0,0,0,0,0,0,0,0
poisoning due to antimicrobial drugs,0,0,0,0,0,0,0,0,0,0
poisoning due to antimicrobial drugs,1,0,0,0,0,0,0,0,0,0
poisoning due to antimicrobial drugs,1,0,0,0,0,0,0,0,0,0
poisoning due to antimicrobial drugs,1,0,0,0,0,0,0,0,0,0
poisoning due to antimicrobial drugs,1,0,0,0,0,0,0,0,0,0
poisoning due to antimicrobial drugs,1,0,0,0,0,0,0,0,0,0
poisoning due to antimicrobial drugs,1,0,0,0,0,0,0,0,0,0
poisoning due to antimicrobial drugs,1,0,0,0,0,0,0,0,0,0
poisoning due to antimicrobial drugs,1,0,0,0,0,0,0,0,0,0
poisoning due to antimicrobial drugs,0,0,0,0,0,0,0,0,0,0
poisoning due to antimicrobial drugs,1,0,0,0,0,0,0,0,0,0
poisoning due to antimicrobial drugs,1,0,0,0,0,0,0,0,0,0
poisoning due to antimicrobial drugs,1,0,0,0,0,0,0,0,0,0
poisoning due to antimicrobial drugs,1,0,0,0,0,0,0,0,0,0
poisoning due to antimicrobial drugs,1,0,0,0,0,0,0,0,0,0
poisoning due to antimicrobial drugs,1,0,0,0,0,0,0,0,0,0
poisoning due to antimicrobial drugs,0,0,0,0,0,0,0,0,0,0
poisoning due to antimicrobial drugs,1,0,0,0,0,0,0,0,0,0
poisoning due to antimicrobial drugs,1,0,0,0,0,0,0,0,0,0
poisoning due to antimicrobial drugs,1,0,0,0,0,0,0,0,0,0
poisoning due to antimicrobial drugs,1,0,0,0,0,0,0,0,0,0
poisoning due to antimicrobial drugs,1,0,0,0,0,0,0,0,0,0
poisoning due to antimicrobial drugs,1,0,0,0,0,0,0,0,0,0
poisoning due to antimicrobial drugs,1,0,0,0,0,0,0,0,0,0
poisoning due to antimicrobial drugs,1,0,0,0,0,0,0,0,0,0
poisoning due to antimicrobial drugs,1,0,0,0,0,0,0,0,0,0
poisoning due to antimicrobial drugs,1,0,0,0,0,0,0,0,0,0
poisoning due to antimicrobial drugs,1,0,0,0,0,0,0,0,0,0
poisoning due to antimicrobial drugs,1,0,0,0,0,0,0,0,0,0
poisoning due to antimicrobial drugs,1,0,0,0,0,0,0,0,0,0
poisoning due to antimicrobial drugs,1,0,0,0,0,0,0,0,0,0
poisoning due to antimicrobial drugs,1,0,0,0,0,0,0,0,0,0
poisoning due to antimicrobial drugs,1,0,0,0,0,0,0,0,0,0
poisoning due to antimicrobial drugs,1,0,0,0,0,0,0,0,0,0
poisoning due to gas,1,1,1,1,0,0,0,0,0,0
poisoning due to gas,1,1,1,0,0,0,0,0,1,0
poisoning due to gas,0,0,1,1,0,0,0,0,1,0
poisoning due to gas,1,1,1,1,0,0,0,0,1,0
poisoning due to gas,1,1,1,0,0,0,0,0,1,0
poisoning due to gas,1,1,0,0,0,0,0,0,1,0
poisoning due to gas,0,1,1,1,0,0,0,0,0,0
poisoning due to gas,1,1,1,0,0,0,0,0,0,0
poisoning due to gas,0,1,1,1,0,0,0,0,1,0
poisoning due to gas,0,1,1,1,0,0,0,0,1,0
poisoning due to gas,0,1,1,1,0,0,0,0,0,0
poisoning due to gas,1,1,0,0,0,0,0,0,1,0
poisoning due to gas,0,1,0,1,0,0,0,0,1,0
poisoning due to gas,1,1,1,1,0,0,0,0,1,0
poisoning due to gas,1,0,1,1,0,0,0,0,0,0
poisoning due to gas,1,1,0,1,0,0,0,0,1,0
poisoning due to gas,0,1,1,1,0,0,0,0,1,0
poisoning due to gas,1,1,1,1,0,0,0,0,1,0
poisoning due to gas,1,0,1,0,0,0,0,0,1,0
poisoning due to gas,1,1,1,0,0,0,0,0,1,0
poisoning due to gas,0,1,1,1,0,0,0,0,1,0
poisoning due to gas,1,1,0,1,0,0,0,0,0,0
poisoning due to gas,1,1,1,1,0,0,0,0,1,0
poisoning due to gas,0,1,1,1,0,0,0,0,0,0
poisoning due to gas,1,1,1,1,0,0,0,0,0,0
poisoning due to gas,0,1,1,1,0,0,0,0,1,0
poisoning due to gas,1,1,1,1,0,0,0,0,1,0
poisoning due to gas,0,1,1,1,0,0,0,0,1,0
poisoning due to gas,1,1,1,1,0,0,0,0,1,0
poisoning due to gas,0,1,1,1,0,0,0,0,1,0
poisoning due to gas,0,1,1,1,0,0,0,0,0,0
poisoning due to gas,0,1,0,1,0,0,0,0,1,0
poisoning due to gas,1,0,1,0,0,0,0,0,1,0
poisoning due to gas,1,1,1,1,0,0,0,0,1,0
poisoning due to gas,1,1,1,0,0,0,0,0,1,0
poisoning due to gas,1,1,1,1,0,0,0,0,1,0
poisoning due to gas,1,1,1,1,0,0,0,0,1,0
poisoning due to gas,1,1,1,1,0,0,0,0,1,0
poisoning due to gas,1,0,1,1,0,0,0,0,0,0
poisoning due to gas,1,0,1,0,0,0,0,0,1,0
poisoning due to gas,1,1,1,1,0,0,0,0,1,0
poisoning due to gas,0,1,1,1,0,0,0,0,1,0
poisoning due to gas,1,1,1,1,0,0,0,0,1,0
poisoning due to gas,0,1,1,0,0,0,0,0,0,0
poisoning due to gas,1,1,1,0,0,0,0,0,0,0
poisoning due to gas,0,1,1,1,0,0,0,0,1,0
poisoning due to gas,0,1,1,1,0,0,0,0,1,0
poisoning due to gas,0,1,1,1,0,0,0,0,1,0
poisoning due to gas,0,1,1,0,0,0,0,0,1,0
poisoning due to gas,0,1,1,0,0,0,0,0,1,0
poisoning due to sedatives,0,0,0,0,0,0,0,0,0,0
poisoning due to sedatives,0,0,0,0,0,0,0,0,0,0
poisoning due to sedatives,0,0,0,0,0,0,0,0,0,0
poisoning due to sedatives,0,0,0,0,0,0,0,0,0,0
poisoning due to sedatives,0,0,0,0,0,0,0,0,0,0
poisoning due to sedatives,0,0,0,0,0,0,0,0,0,0
poisoning due to sedatives,0,0,0,0,0,0,0,0,0,0
poisoning due to sedatives,0,0,0,0,0,0,0,0,0,0
poisoning due to sedatives,0,0,0,0,0,0,0,0,0,0
poisoning due to sedatives,0,0,0,0,0,0,0,0,0,0
poisoning due to sedatives,0,0,0,0,0,0,0,0,0,0
poisoning due to sedatives,0,0,0,0,0,0,0,0,0,0
poisoning due to sedatives,0,0,0,0,0,0,0,0,0,0
poisoning due to sedatives,0,0,0,0,0,0,0,0,0,0
poisoning due to sedatives,0,0,0,0,0,0,0,0,0,0
poisoning due to sedatives,0,0,0,0,0,0,0,0,0,0
poisoning due to sedatives,0,0,0,0,0,0,0,0,0,0
poisoning due to sedatives,0,0,0,0,0,0,0,0,0,0
poisoning due to sedatives,0,0,0,0,0,0,0,0,0,0
poisoning due to sedatives,0,0,0,0,0,0,0,0,0,0
poisoning due to sedatives,0,0,0,0,0,0,0,0,0,0
poisoning due to sedatives,0,0,0,0,0,0,0,0,0,0
poisoning due to sedatives,0,0,0,0,0,0,0,0,0,0
poisoning due to sedatives,0,0,0,0,0,0,0,0,0,0
